[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,31548749,good
-8.984375,-38.28125,3,177232848,bad
-8.984375,-38.28125,3,123135789,good
-8.984375,-38.28125,3,143567932,bad
-8.984375,-38.28125,3,147533376,bad
-8.984375,-38.28125,3,166601653,bad
-8.984375,-38.28125,3,194799168,bad
-8.984375,-38.28125,3,55505116,good
-8.984375,-38.28125,3,94865944,good
-8.984375,-38.28125,3,185627895,good
-8.984375,-38.28125,3,216181942,good
-8.984375,-38.28125,3,208493118,good
-8.984375,-38.28125,3,6702781,good
-8.984375,-38.28125,3,36041471,good
-8.984375,-38.28125,3,111464164,good
-8.984375,-38.28125,3,163884604,bad
-8.984375,-38.28125,3,215602997,good
-8.984375,-38.28125,3,6735977,good
-8.984375,-38.28125,3,61427758,good
-8.984375,-38.28125,3,94111536,good
-8.984375,-38.28125,3,207472529,bad
-8.984375,-38.28125,3,76111240,good
-8.984375,-38.28125,3,192087243,bad
-8.984375,-38.28125,3,31709963,good
-8.984375,-38.28125,3,107279078,good
-8.984375,-38.28125,3,216570962,good
-8.984375,-38.28125,3,95237423,good
-8.984375,-38.28125,3,161434195,good
-8.984375,-38.28125,3,83984387,good
-8.984375,-38.28125,3,6185451,good
-8.984375,-38.28125,3,184153747,bad
-8.984375,-38.28125,3,27361089,bad
-8.984375,-38.28125,3,172552508,good
-8.984375,-38.28125,3,184066489,bad
-8.984375,-38.28125,3,190080916,good
-8.984375,-38.28125,3,212671522,bad
-8.984375,-38.28125,3,158127119,bad
-8.984375,-38.28125,3,221808047,good
-8.984375,-38.28125,3,190902760,good
-8.984375,-38.28125,3,18727104,good
-8.984375,-38.28125,3,10079551,bad
-8.984375,-38.28125,3,167464235,good
-8.984375,-38.28125,3,115364903,bad
-8.984375,-38.28125,3,131399874,bad
-8.984375,-38.28125,3,155016585,bad
-8.984375,-38.28125,3,217534177,bad
-8.984375,-38.28125,3,153850349,good
-8.984375,-38.28125,3,52754755,good
-8.984375,-38.28125,3,151773464,good
-8.984375,-38.28125,3,38524740,bad
-8.984375,-38.28125,3,7522521,good
-8.984375,-38.28125,3,146948283,good
-8.984375,-38.28125,3,44493642,good
-8.984375,-38.28125,3,152974497,good
-8.984375,-38.28125,3,213498954,bad
-8.984375,-38.28125,3,6919936,good
-8.984375,-38.28125,3,160014207,good
-8.984375,-38.28125,3,145581248,good
-8.984375,-38.28125,3,169150467,good
-8.984375,-38.28125,3,148299402,good
-8.984375,-38.28125,3,218969558,good
-8.984375,-38.28125,3,125742863,good
-8.984375,-38.28125,3,99408825,bad
-8.984375,-38.28125,3,77909608,bad
-8.984375,-38.28125,3,60961603,bad
-8.984375,-38.28125,3,77538220,good
-8.984375,-38.28125,3,11346571,good
-8.984375,-38.28125,3,59530265,good
-8.984375,-38.28125,3,7348527,good
-8.984375,-38.28125,3,118610092,bad
-8.984375,-38.28125,3,109181533,bad
-8.984375,-38.28125,3,143719344,good
-8.984375,-38.28125,3,115873210,bad
-8.984375,-38.28125,3,126488075,bad
-8.984375,-38.28125,3,138575912,good
-8.984375,-38.28125,3,157145651,bad
-8.984375,-38.28125,3,159221980,bad
-8.984375,-38.28125,3,23424150,bad
-8.984375,-38.28125,3,91949178,good
-8.984375,-38.28125,3,131872438,good
-8.984375,-38.28125,3,114047762,good
-8.984375,-38.28125,3,154506087,good
-8.984375,-38.28125,3,71876655,good
-8.984375,-38.28125,3,118523515,good
-8.984375,-38.28125,3,88164064,bad
-8.984375,-38.28125,3,197561638,good
-8.984375,-38.28125,3,76875663,bad
-8.984375,-38.28125,3,74746722,bad
-8.984375,-38.28125,3,59729876,good
-8.984375,-38.28125,3,103301681,good
-8.984375,-38.28125,3,178636190,good
-8.984375,-38.28125,3,6792265,bad
-8.984375,-38.28125,3,206228676,good
-8.984375,-38.28125,3,217089501,bad
-8.984375,-38.28125,3,91605423,good
-8.984375,-38.28125,3,45881189,good
-8.984375,-38.28125,3,69930921,good
-8.984375,-38.28125,3,13216003,good
-8.984375,-38.28125,3,165501278,good
-8.984375,-38.28125,3,158601496,good
-8.984375,-38.28125,3,106335716,bad
-8.984375,-38.28125,3,55442241,bad
-8.984375,-38.28125,3,91145487,good
-8.984375,-38.28125,3,163355111,good
-8.984375,-38.28125,3,212500146,good
-8.984375,-38.28125,3,4022683,bad
-8.984375,-38.28125,3,187475866,good
-8.984375,-38.28125,3,20488416,good
-8.984375,-38.28125,3,24789833,good
-8.984375,-38.28125,3,29102984,good
-8.984375,-38.28125,3,222448517,good
-8.984375,-38.28125,3,30432371,good
-8.984375,-38.28125,3,209391741,good
-8.984375,-38.28125,3,202556326,good
-8.984375,-38.28125,3,165777690,good
-8.984375,-38.28125,3,126609887,bad
-8.984375,-38.28125,3,178966430,good
-8.984375,-38.28125,3,94715515,good
-8.984375,-38.28125,3,23737117,good
-8.984375,-38.28125,3,133758226,bad
-8.984375,-38.28125,3,209778997,bad
-8.984375,-38.28125,3,23015314,good
-8.984375,-38.28125,3,129536514,bad
-8.984375,-38.28125,3,64628332,bad
-8.984375,-38.28125,3,165725394,good
-8.984375,-38.28125,3,98421557,bad
-8.984375,-38.28125,3,211500217,good
-8.984375,-38.28125,3,175665252,good
-8.984375,-38.28125,3,71623647,bad
-8.984375,-38.28125,3,209019242,good
-8.984375,-38.28125,3,49179208,good
-8.984375,-38.28125,3,91999611,good
-8.984375,-38.28125,3,52729743,good
-8.984375,-38.28125,3,36144616,bad
-8.984375,-38.28125,3,42097418,good
-8.984375,-38.28125,3,43926067,good
-8.984375,-38.28125,3,145159326,good
-8.984375,-38.28125,3,62854580,bad
-8.984375,-38.28125,3,176859627,bad
-8.984375,-38.28125,3,115331492,bad
-8.984375,-38.28125,3,84388066,good
-8.984375,-38.28125,3,60115133,good
-8.984375,-38.28125,3,56019994,good
-8.984375,-38.28125,3,203499819,good
-8.984375,-38.28125,3,176911180,good
-8.984375,-38.28125,3,154797510,bad
-8.984375,-38.28125,3,192435626,good
-8.984375,-38.28125,3,206000414,good
-8.984375,-38.28125,3,20930883,good
-8.984375,-38.28125,3,68787647,good
-8.984375,-38.28125,3,30536979,good
-8.984375,-38.28125,3,84294624,good
-8.984375,-38.28125,3,102725391,bad
-8.984375,-38.28125,3,221911411,good
-8.984375,-38.28125,3,116376238,good
-8.984375,-38.28125,3,179120065,bad
-8.984375,-38.28125,3,129329669,bad
